,diff,y,x,band,spatial_ref,elevation_rema,geometry,index_icesat2,latitude,longitude,velocity,date,elevation_icesat2,dist
851466,0.2665672302246094,-1872726.7142857143,1861416.7377706496,1,0,-42.152294,POINT (1861416.7377706496 -1872726.7142857143),1111320,-66.03941624235911,135.1731559568005,,2022-01-09,-41.88572692871094,19.61348508633588
851467,0.3176116943359375,-1872726.7142857143,1861446.2101042503,1,0,-42.20334,POINT (1861446.2101042503 -1872726.7142857143),1111320,-66.03941624235911,135.1731559568005,,2022-01-09,-41.88572692871094,12.493503421064855
852715,0.3539085388183594,-1872757.2530612245,1861475.6824378509,1,0,-42.24126,POINT (1861475.6824378509 -1872757.2530612245),1111321,-66.03888462441274,135.1729951634667,,2022-01-09,-41.887351989746094,7.4497270441911585
852716,0.4204902648925781,-1872757.2530612245,1861505.1547714516,1,0,-42.307842,POINT (1861505.1547714516 -1872757.2530612245),1111321,-66.03888462441274,135.1729951634667,,2022-01-09,-41.887351989746094,22.0796604407551
853963,0.3636360168457031,-1872787.7918367346,1861505.1547714516,1,0,-42.22906,POINT (1861505.1547714516 -1872787.7918367346),1111322,-66.03835220761208,135.17284486899723,,2022-01-09,-41.86542510986328,26.677373130748666
853964,0.300567626953125,-1872787.7918367346,1861534.6271050521,1,0,-42.165993,POINT (1861534.6271050521 -1872787.7918367346),1111322,-66.03835220761208,135.17284486899723,,2022-01-09,-41.86542510986328,9.138908742838034
855211,0.4262542724609375,-1872818.3306122448,1861534.6271050521,1,0,-42.29168,POINT (1861534.6271050521 -1872818.3306122448),1111322,-66.03835220761208,135.17284486899723,,2022-01-09,-41.86542510986328,22.729901609780647
855212,0.391143798828125,-1872818.3306122448,1861564.0994386529,1,0,-42.231297,POINT (1861564.0994386529 -1872818.3306122448),1111323,-66.03781961777324,135.1726958021898,,2022-01-09,-41.840152740478516,20.89116767468427
855213,0.44414520263671875,-1872818.3306122448,1861593.5717722534,1,0,-42.284298,POINT (1861593.5717722534 -1872818.3306122448),1111323,-66.03781961777324,135.1726958021898,,2022-01-09,-41.840152740478516,22.06519210614967
856459,0.3521270751953125,-1872848.8693877552,1861564.0994386529,1,0,-42.19228,POINT (1861564.0994386529 -1872848.8693877552),1111323,-66.03781961777324,135.1726958021898,,2022-01-09,-41.840152740478516,20.382475048964544
856460,0.4939918518066406,-1872848.8693877552,1861593.5717722534,1,0,-42.334145,POINT (1861593.5717722534 -1872848.8693877552),1111323,-66.03781961777324,135.1726958021898,,2022-01-09,-41.840152740478516,21.584186456551446
856461,0.4705619812011719,-1872848.8693877552,1861623.0441058541,1,0,-42.302322,POINT (1861623.0441058541 -1872848.8693877552),1111324,-66.03728730415165,135.17254546841355,,2022-01-09,-41.83176040649414,23.108524370853313
857708,0.4025001525878906,-1872879.4081632653,1861623.0441058541,1,0,-42.23426,POINT (1861623.0441058541 -1872879.4081632653),1111324,-66.03728730415165,135.17254546841355,,2022-01-09,-41.83176040649414,7.922364814130173
857709,0.3528709411621094,-1872879.4081632653,1861652.5164394546,1,0,-42.18463,POINT (1861652.5164394546 -1872879.4081632653),1111324,-66.03728730415165,135.17254546841355,,2022-01-09,-41.83176040649414,28.118194208454437
858956,0.407196044921875,-1872909.9469387755,1861652.5164394546,1,0,-42.183582,POINT (1861652.5164394546 -1872909.9469387755),1111325,-66.03675493433181,135.17239523149345,,2022-01-09,-41.77638626098633,20.36975994932533
858957,0.5213279724121094,-1872909.9469387755,1861681.9887730554,1,0,-42.297714,POINT (1861681.9887730554 -1872909.9469387755),1111325,-66.03675493433181,135.17239523149345,,2022-01-09,-41.77638626098633,9.105000515832412
860205,0.6112136840820312,-1872940.4857142856,1861711.4611066561,1,0,-42.244118,POINT (1861711.4611066561 -1872940.4857142856),1111326,-66.0362218516232,135.17224766411013,,2022-01-09,-41.632904052734375,11.501421623201304
860206,0.4035911560058594,-1872940.4857142856,1861740.9334402566,1,0,-42.036495,POINT (1861740.9334402566 -1872940.4857142856),1111326,-66.0362218516232,135.17224766411013,,2022-01-09,-41.632904052734375,21.8944514406096
861452,0.49724578857421875,-1872971.0244897958,1861711.4611066561,1,0,-42.13015,POINT (1861711.4611066561 -1872971.0244897958),1111326,-66.0362218516232,135.17224766411013,,2022-01-09,-41.632904052734375,24.820978814610697
861454,0.20074844360351562,-1872971.0244897958,1861770.4057738574,1,0,-41.739063,POINT (1861770.4057738574 -1872971.0244897958),1111327,-66.03568917014393,135.1720976824694,,2022-01-09,-41.53831481933594,14.992373208306333
862701,0.1800384521484375,-1873001.5632653062,1861770.4057738574,1,0,-41.718353,POINT (1861770.4057738574 -1873001.5632653062),1111327,-66.03568917014393,135.1720976824694,,2022-01-09,-41.53831481933594,15.99525506633349
863949,-0.019779205322265625,-1873032.1020408163,1861799.878107458,1,0,-41.23515,POINT (1861799.878107458 -1873032.1020408163),1111328,-66.03514720789944,135.17215758452824,,2022-01-09,-41.25492858886719,9.28743769231156
863950,-0.6586685180664062,-1873032.1020408163,1861829.3504410586,1,0,-40.59626,POINT (1861829.3504410586 -1873032.1020408163),1111328,-66.03514720789944,135.17215758452824,,2022-01-09,-41.25492858886719,20.23521982729002
865197,1.8958778381347656,-1873062.6408163265,1861829.3504410586,1,0,-41.1363,POINT (1861829.3504410586 -1873062.6408163265),1111329,-66.03461691772168,135.17197543258808,,2022-01-09,-39.240421295166016,28.62145264716942
865198,1.5410118103027344,-1873062.6408163265,1861858.8227746591,1,0,-40.781433,POINT (1861858.8227746591 -1873062.6408163265),1111329,-66.03461691772168,135.17197543258808,,2022-01-09,-39.240421295166016,5.543996558327263
866445,2.1815719604492188,-1873093.1795918366,1861858.8227746591,1,0,-41.421993,POINT (1861858.8227746591 -1873093.1795918366),1111329,-66.03461691772168,135.17197543258808,,2022-01-09,-39.240421295166016,25.20091255622961
866446,-0.06652069091796875,-1873093.1795918366,1861888.29510826,1,0,-41.561672,POINT (1861888.29510826 -1873093.1795918366),1111330,-66.03409284650459,135.17165213952913,,2022-01-09,-41.62819290161133,22.562120946686303
866447,0.2793846130371094,-1873093.1795918366,1861917.7674418604,1,0,-41.907578,POINT (1861917.7674418604 -1873093.1795918366),1111330,-66.03409284650459,135.17165213952913,,2022-01-09,-41.62819290161133,10.172019490007607
867694,0.7949638366699219,-1873123.718367347,1861917.7674418604,1,0,-42.423157,POINT (1861917.7674418604 -1873123.718367347),1111330,-66.03409284650459,135.17165213952913,,2022-01-09,-41.62819290161133,25.32558956743229
867695,0.4870491027832031,-1873123.718367347,1861947.2397754611,1,0,-42.519257,POINT (1861947.2397754611 -1873123.718367347),1111331,-66.03356061706471,135.17150204210515,,2022-01-09,-42.03220748901367,17.13535517828232
867696,0.5747528076171875,-1873123.718367347,1861976.712109062,1,0,-42.60696,POINT (1861976.712109062 -1873123.718367347),1111331,-66.03356061706471,135.17150204210515,,2022-01-09,-42.03220748901367,23.795164356873798
868942,0.5163192749023438,-1873154.2571428572,1861947.2397754611,1,0,-42.548527,POINT (1861947.2397754611 -1873154.2571428572),1111331,-66.03356061706471,135.17150204210515,,2022-01-09,-42.03220748901367,19.52694162012876
868943,0.5689468383789062,-1873154.2571428572,1861976.712109062,1,0,-42.601154,POINT (1861976.712109062 -1873154.2571428572),1111331,-66.03356061706471,135.17150204210515,,2022-01-09,-42.03220748901367,25.57129051730998
868944,0.5342025756835938,-1873154.2571428572,1862006.1844426624,1,0,-42.609604,POINT (1862006.1844426624 -1873154.2571428572),1111332,-66.0330280566615,135.17135377331053,,2022-01-09,-42.075401306152344,21.33895673735772
870190,0.5618820190429688,-1873184.7959183673,1861976.712109062,1,0,-42.637283,POINT (1861976.712109062 -1873184.7959183673),1111332,-66.0330280566615,135.17135377331053,,2022-01-09,-42.075401306152344,29.531056923518285
870191,0.5736427307128906,-1873184.7959183673,1862006.1844426624,1,0,-42.649044,POINT (1862006.1844426624 -1873184.7959183673),1111332,-66.0330280566615,135.17135377331053,,2022-01-09,-42.075401306152344,9.356940322422165
871439,0.5500526428222656,-1873215.3346938775,1862035.6567762631,1,0,-42.689976,POINT (1862035.6567762631 -1873215.3346938775),1111333,-66.0324879298577,135.17136776336338,,2022-01-09,-42.139923095703125,12.496360347731937
871440,0.5294685363769531,-1873215.3346938775,1862065.1291098637,1,0,-42.66939,POINT (1862065.1291098637 -1873215.3346938775),1111333,-66.0324879298577,135.17136776336338,,2022-01-09,-42.139923095703125,18.132253470418746
872686,0.3244056701660156,-1873245.8734693876,1862035.6567762631,1,0,-42.46433,POINT (1862035.6567762631 -1873245.8734693876),1111333,-66.0324879298577,135.17136776336338,,2022-01-09,-42.139923095703125,28.963669183014066
872688,0.5641441345214844,-1873245.8734693876,1862094.6014434644,1,0,-42.21477,POINT (1862094.6014434644 -1873245.8734693876),1111334,-66.03196324124849,135.1710544265652,,2022-01-09,-41.65062713623047,7.496062046838328
872689,0.5639686584472656,-1873245.8734693876,1862124.073777065,1,0,-42.214596,POINT (1862124.073777065 -1873245.8734693876),1111334,-66.03196324124849,135.1710544265652,,2022-01-09,-41.65062713623047,25.057263623565536
873935,0.6042213439941406,-1873276.412244898,1862094.6014434644,1,0,-42.25485,POINT (1862094.6014434644 -1873276.412244898),1111334,-66.03196324124849,135.1710544265652,,2022-01-09,-41.65062713623047,25.490581202813594
873936,0.6188240051269531,-1873276.412244898,1862124.073777065,1,0,-42.217285,POINT (1862124.073777065 -1873276.412244898),1111335,-66.03143094304181,135.17090544743348,,2022-01-09,-41.59846115112305,26.380006614069767
873937,0.6953010559082031,-1873276.412244898,1862153.5461106657,1,0,-42.293762,POINT (1862153.5461106657 -1873276.412244898),1111335,-66.03143094304181,135.17090544743348,,2022-01-09,-41.59846115112305,14.500847257119991
875183,0.6967201232910156,-1873306.9510204082,1862124.073777065,1,0,-42.29518,POINT (1862124.073777065 -1873306.9510204082),1111335,-66.03143094304181,135.17090544743348,,2022-01-09,-41.59846115112305,28.926270646632638
875184,0.6682357788085938,-1873306.9510204082,1862153.5461106657,1,0,-42.266697,POINT (1862153.5461106657 -1873306.9510204082),1111335,-66.03143094304181,135.17090544743348,,2022-01-09,-41.59846115112305,18.737634742362783
875185,0.6812973022460938,-1873306.9510204082,1862183.0184442664,1,0,-42.19722,POINT (1862183.0184442664 -1873306.9510204082),1111336,-66.03089851108841,135.17075767500623,,2022-01-09,-41.51592254638672,23.39773060092554
875186,0.47412109375,-1873306.9510204082,1862212.490777867,1,0,-41.990044,POINT (1862212.490777867 -1873306.9510204082),1111336,-66.03089851108841,135.17075767500623,,2022-01-09,-41.51592254638672,27.265972607216984
876432,0.6655502319335938,-1873337.4897959183,1862183.0184442664,1,0,-42.181473,POINT (1862183.0184442664 -1873337.4897959183),1111336,-66.03089851108841,135.17075767500623,,2022-01-09,-41.51592254638672,15.24732547209298
876433,0.5166091918945312,-1873337.4897959183,1862212.490777867,1,0,-42.03253,POINT (1862212.490777867 -1873337.4897959183),1111336,-66.03089851108841,135.17075767500623,,2022-01-09,-41.51592254638672,20.69928498755343
876434,0.3522224426269531,-1873337.4897959183,1862241.9631114677,1,0,-41.87854,POINT (1862241.9631114677 -1873337.4897959183),1111337,-66.03036618960583,135.17060659729054,,2022-01-09,-41.52631759643555,27.772508658587785
877680,0.6418571472167969,-1873368.0285714285,1862212.490777867,1,0,-42.168175,POINT (1862212.490777867 -1873368.0285714285),1111337,-66.03036618960583,135.17060659729054,,2022-01-09,-41.52631759643555,29.54944911674228
877681,0.6349678039550781,-1873368.0285714285,1862241.9631114677,1,0,-42.161285,POINT (1862241.9631114677 -1873368.0285714285),1111337,-66.03036618960583,135.17060659729054,,2022-01-09,-41.52631759643555,2.7668178673586117
877682,0.5244216918945312,-1873368.0285714285,1862271.4354450682,1,0,-42.05074,POINT (1862271.4354450682 -1873368.0285714285),1111337,-66.03036618960583,135.17060659729054,,2022-01-09,-41.52631759643555,29.65430010728189
878929,0.6566581726074219,-1873398.5673469387,1862271.4354450682,1,0,-42.245102,POINT (1862271.4354450682 -1873398.5673469387),1111338,-66.02982710486322,135.17059799641072,,2022-01-09,-41.588443756103516,16.930249568305793
878930,0.6530838012695312,-1873398.5673469387,1862300.907778669,1,0,-42.241528,POINT (1862300.907778669 -1873398.5673469387),1111338,-66.02982710486322,135.17059799641072,,2022-01-09,-41.588443756103516,18.427783601525896
880176,0.6411209106445312,-1873429.106122449,1862271.4354450682,1,0,-42.229565,POINT (1862271.4354450682 -1873429.106122449),1111338,-66.02982710486322,135.17059799641072,,2022-01-09,-41.588443756103516,24.96958702644584
880177,0.7807235717773438,-1873429.106122449,1862300.907778669,1,0,-42.369167,POINT (1862300.907778669 -1873429.106122449),1111338,-66.02982710486322,135.17059799641072,,2022-01-09,-41.588443756103516,26.00827049787818
880178,0.7687835693359375,-1873429.106122449,1862330.3801122694,1,0,-42.349094,POINT (1862330.3801122694 -1873429.106122449),1111339,-66.02930164190415,135.17030500588078,,2022-01-09,-41.5803108215332,13.57524227573904
880179,0.590301513671875,-1873429.106122449,1862359.8524458702,1,0,-42.170612,POINT (1862359.8524458702 -1873429.106122449),1111339,-66.02930164190415,135.17030500588078,,2022-01-09,-41.5803108215332,25.91798581607845
881425,0.7335357666015625,-1873459.6448979592,1862330.3801122694,1,0,-42.313847,POINT (1862330.3801122694 -1873459.6448979592),1111339,-66.02930164190415,135.17030500588078,,2022-01-09,-41.5803108215332,19.69447408220218
881426,0.5957832336425781,-1873459.6448979592,1862359.8524458702,1,0,-42.176094,POINT (1862359.8524458702 -1873459.6448979592),1111339,-66.02930164190415,135.17030500588078,,2022-01-09,-41.5803108215332,29.58592731843916
881427,0.46654510498046875,-1873459.6448979592,1862389.3247794707,1,0,-42.1011,POINT (1862389.3247794707 -1873459.6448979592),1111340,-66.02876915807158,135.17015739501866,,2022-01-09,-41.63455581665039,20.065741871851806
882673,0.5543060302734375,-1873490.1836734693,1862359.8524458702,1,0,-42.18886,POINT (1862359.8524458702 -1873490.1836734693),1111340,-66.02876915807158,135.17015739501866,,2022-01-09,-41.63455581665039,26.79659750515749
882674,0.5702171325683594,-1873490.1836734693,1862389.3247794707,1,0,-42.204773,POINT (1862389.3247794707 -1873490.1836734693),1111340,-66.02876915807158,135.17015739501866,,2022-01-09,-41.63455581665039,12.24269658998528
882675,0.6586112976074219,-1873490.1836734693,1862418.7971130714,1,0,-42.339157,POINT (1862418.7971130714 -1873490.1836734693),1111341,-66.02823670521903,135.17000887296825,,2022-01-09,-41.680545806884766,29.758963047207406
883922,0.7098045349121094,-1873520.7224489795,1862418.7971130714,1,0,-42.39035,POINT (1862418.7971130714 -1873520.7224489795),1111341,-66.02823670521903,135.17000887296825,,2022-01-09,-41.680545806884766,13.359654106693078
883923,0.5945243835449219,-1873520.7224489795,1862448.2694466722,1,0,-42.27507,POINT (1862448.2694466722 -1873520.7224489795),1111341,-66.02823670521903,135.17000887296825,,2022-01-09,-41.680545806884766,17.037813022221933
885171,0.5137519836425781,-1873551.2612244897,1862477.7417802727,1,0,-42.207188,POINT (1862477.7417802727 -1873551.2612244897),1111342,-66.02770433573382,135.16985844685243,,2022-01-09,-41.69343566894531,3.921489209125399
885172,0.5989494323730469,-1873551.2612244897,1862507.2141138734,1,0,-42.292385,POINT (1862507.2141138734 -1873551.2612244897),1111342,-66.02770433573382,135.16985844685243,,2022-01-09,-41.69343566894531,28.35262069500417
886418,0.7161598205566406,-1873581.8,1862477.7417802727,1,0,-42.409595,POINT (1862477.7417802727 -1873581.8),1111342,-66.02770433573382,135.16985844685243,,2022-01-09,-41.69343566894531,26.89479510542054
886419,0.6189765930175781,-1873581.8,1862507.2141138734,1,0,-42.330616,POINT (1862507.2141138734 -1873581.8),1111343,-66.02717184008752,135.16970956666998,,2022-01-09,-41.711639404296875,22.27874494704456
886420,0.6688575744628906,-1873581.8,1862536.686447474,1,0,-42.380497,POINT (1862536.686447474 -1873581.8),1111343,-66.02717184008752,135.16970956666998,,2022-01-09,-41.711639404296875,15.05500398778686
887666,0.6294708251953125,-1873612.3387755102,1862507.2141138734,1,0,-42.34111,POINT (1862507.2141138734 -1873612.3387755102),1111343,-66.02717184008752,135.16970956666998,,2022-01-09,-41.711639404296875,27.394321096198166
887667,0.5896835327148438,-1873612.3387755102,1862536.686447474,1,0,-42.301323,POINT (1862536.686447474 -1873612.3387755102),1111343,-66.02717184008752,135.16970956666998,,2022-01-09,-41.711639404296875,21.926228516970774
887668,0.3280754089355469,-1873612.3387755102,1862566.1587810747,1,0,-42.026524,POINT (1862566.1587810747 -1873612.3387755102),1111344,-66.02663945084983,135.1695608457895,,2022-01-09,-41.698448181152344,20.101799145877138
887669,0.4600677490234375,-1873612.3387755102,1862595.6311146752,1,0,-42.158516,POINT (1862595.6311146752 -1873612.3387755102),1111344,-66.02663945084983,135.1695608457895,,2022-01-09,-41.698448181152344,28.534868637412988
888915,0.4578285217285156,-1873642.8775510204,1862566.1587810747,1,0,-42.156277,POINT (1862566.1587810747 -1873642.8775510204),1111344,-66.02663945084983,135.1695608457895,,2022-01-09,-41.698448181152344,14.302398723536248
888916,0.7267875671386719,-1873642.8775510204,1862595.6311146752,1,0,-42.425236,POINT (1862595.6311146752 -1873642.8775510204),1111344,-66.02663945084983,135.1695608457895,,2022-01-09,-41.698448181152344,24.793446886228622
888917,0.7794914245605469,-1873642.8775510204,1862625.103448276,1,0,-42.48525,POINT (1862625.103448276 -1873642.8775510204),1111345,-66.02610711723261,135.16941174238778,,2022-01-09,-41.70575714111328,26.21539873982262
890163,0.6111297607421875,-1873673.4163265305,1862595.6311146752,1,0,-42.316887,POINT (1862595.6311146752 -1873673.4163265305),1111345,-66.02610711723261,135.16941174238778,,2022-01-09,-41.70575714111328,26.131637502347935
890164,0.5880584716796875,-1873673.4163265305,1862625.103448276,1,0,-42.293816,POINT (1862625.103448276 -1873673.4163265305),1111345,-66.02610711723261,135.16941174238778,,2022-01-09,-41.70575714111328,5.927500368642398
891412,0.6170616149902344,-1873703.955102041,1862654.5757818765,1,0,-42.48373,POINT (1862654.5757818765 -1873703.955102041),1111346,-66.02556650422393,135.16943685461763,,2022-01-09,-41.866668701171875,12.94778959792393
891413,0.7298583984375,-1873703.955102041,1862684.0481154772,1,0,-42.596527,POINT (1862684.0481154772 -1873703.955102041),1111346,-66.02556650422393,135.16943685461763,,2022-01-09,-41.866668701171875,22.272745304189698
892659,0.5253829956054688,-1873734.493877551,1862654.5757818765,1,0,-42.39205,POINT (1862654.5757818765 -1873734.493877551),1111346,-66.02556650422393,135.16943685461763,,2022-01-09,-41.866668701171875,23.272520596346784
892660,0.5544357299804688,-1873734.493877551,1862684.0481154772,1,0,-42.421104,POINT (1862684.0481154772 -1873734.493877551),1111346,-66.02556650422393,135.16943685461763,,2022-01-09,-41.866668701171875,29.496442884195076
892661,0.5036811828613281,-1873734.493877551,1862713.520449078,1,0,-42.382603,POINT (1862713.520449078 -1873734.493877551),1111347,-66.02503402631612,135.16928851989937,,2022-01-09,-41.87892150878906,16.762060948831568
893908,-0.09818649291992188,-1873765.0326530612,1862713.520449078,1,0,-41.780735,POINT (1862713.520449078 -1873765.0326530612),1111347,-66.02503402631612,135.16928851989937,,2022-01-09,-41.87892150878906,14.146325930387619
893909,0.6186676025390625,-1873765.0326530612,1862742.9927826785,1,0,-41.765083,POINT (1862742.9927826785 -1873765.0326530612),1111348,-66.02450158614852,135.1691392107353,,2022-01-09,-41.14641571044922,28.62241187672418
893910,0.6543998718261719,-1873765.0326530612,1862772.4651162792,1,0,-41.800816,POINT (1862772.4651162792 -1873765.0326530612),1111348,-66.02450158614852,135.1691392107353,,2022-01-09,-41.14641571044922,27.73036268934766
895156,0.8124885559082031,-1873795.5714285714,1862742.9927826785,1,0,-41.958904,POINT (1862742.9927826785 -1873795.5714285714),1111348,-66.02450158614852,135.1691392107353,,2022-01-09,-41.14641571044922,16.902980045888302
895157,0.7980232238769531,-1873795.5714285714,1862772.4651162792,1,0,-41.94444,POINT (1862772.4651162792 -1873795.5714285714),1111348,-66.02450158614852,135.1691392107353,,2022-01-09,-41.14641571044922,15.344096183015203
896405,-0.01857757568359375,-1873826.1102040815,1862801.9374498797,1,0,-41.11223,POINT (1862801.9374498797 -1873826.1102040815),1111349,-66.02396935785515,135.16898819735144,,2022-01-09,-41.13080596923828,4.196738927171077
896406,0.9516143798828125,-1873826.1102040815,1862831.4097834805,1,0,-42.08242,POINT (1862831.4097834805 -1873826.1102040815),1111349,-66.02396935785515,135.16898819735144,,2022-01-09,-41.13080596923828,25.366290125339113
897653,0.23476791381835938,-1873856.648979592,1862831.4097834805,1,0,-41.984524,POINT (1862831.4097834805 -1873856.648979592),1111350,-66.02343696486055,135.1688388314282,,2022-01-09,-41.749755859375,23.55770274465883
897654,0.3012237548828125,-1873856.648979592,1862860.882117081,1,0,-42.05098,POINT (1862860.882117081 -1873856.648979592),1111350,-66.02343696486055,135.1688388314282,,2022-01-09,-41.749755859375,11.047750783418394
898901,-0.8025474548339844,-1873887.187755102,1862860.882117081,1,0,-40.94721,POINT (1862860.882117081 -1873887.187755102),1111350,-66.02343696486055,135.1688388314282,,2022-01-09,-41.749755859375,23.519875369402246
898902,0.2849693298339844,-1873887.187755102,1862890.3544506817,1,0,-40.66057,POINT (1862890.3544506817 -1873887.187755102),1111351,-66.02291259172745,135.16851593060545,,2022-01-09,-40.3755989074707,18.18089381292297
898903,0.7716751098632812,-1873887.187755102,1862919.8267842822,1,0,-41.147274,POINT (1862919.8267842822 -1873887.187755102),1111351,-66.02291259172745,135.16851593060545,,2022-01-09,-40.3755989074707,16.713437913569603
900149,1.2167510986328125,-1873917.7265306122,1862890.3544506817,1,0,-41.59235,POINT (1862890.3544506817 -1873917.7265306122),1111351,-66.02291259172745,135.16851593060545,,2022-01-09,-40.3755989074707,26.33175354227989
900150,1.1916618347167969,-1873917.7265306122,1862919.8267842822,1,0,-41.56726,POINT (1862919.8267842822 -1873917.7265306122),1111351,-66.02291259172745,135.16851593060545,,2022-01-09,-40.3755989074707,25.34078435379092
900151,0.4788627624511719,-1873917.7265306122,1862949.299117883,1,0,-41.1856,POINT (1862949.299117883 -1873917.7265306122),1111352,-66.0223800756486,135.16836771038822,,2022-01-09,-40.70673751831055,17.267371037851337
901398,0.5552024841308594,-1873948.2653061224,1862949.299117883,1,0,-41.26194,POINT (1862949.299117883 -1873948.2653061224),1111352,-66.0223800756486,135.16836771038822,,2022-01-09,-40.70673751831055,14.34593396882537
901399,0.5124893188476562,-1873948.2653061224,1862978.7714514837,1,0,-41.219227,POINT (1862978.7714514837 -1873948.2653061224),1111352,-66.0223800756486,135.16836771038822,,2022-01-09,-40.70673751831055,28.890762735913896
901400,0.6211814880371094,-1873948.2653061224,1863008.2437850842,1,0,-41.480877,POINT (1863008.2437850842 -1873948.2653061224),1111353,-66.02184764336742,135.16821902913995,,2022-01-09,-40.85969543457031,25.335648342734167
902646,0.6883583068847656,-1873978.8040816325,1862978.7714514837,1,0,-41.548054,POINT (1862978.7714514837 -1873978.8040816325),1111353,-66.02184764336742,135.16821902913995,,2022-01-09,-40.85969543457031,22.902050474889286
902647,0.8229408264160156,-1873978.8040816325,1863008.2437850842,1,0,-41.682636,POINT (1863008.2437850842 -1873978.8040816325),1111353,-66.02184764336742,135.16821902913995,,2022-01-09,-40.85969543457031,9.782763769103699
903895,0.5855827331542969,-1874009.342857143,1863037.716118685,1,0,-41.54944,POINT (1863037.716118685 -1874009.342857143),1111354,-66.02131543983306,135.168068541002,,2022-01-09,-40.9638557434082,10.572993285686083
903896,0.7024040222167969,-1874009.342857143,1863067.1884522855,1,0,-41.66626,POINT (1863067.1884522855 -1874009.342857143),1111354,-66.02131543983306,135.168068541002,,2022-01-09,-40.9638557434082,18.977058711112747
905143,1.0896530151367188,-1874039.881632653,1863067.1884522855,1,0,-41.73867,POINT (1863067.1884522855 -1874039.881632653),1111355,-66.0207830632373,135.16791864493297,,2022-01-09,-40.649017333984375,29.71798187160606
905144,0.527130126953125,-1874039.881632653,1863096.6607858862,1,0,-41.176147,POINT (1863096.6607858862 -1874039.881632653),1111355,-66.0207830632373,135.16791864493297,,2022-01-09,-40.649017333984375,8.468357989240864
906391,0.7242965698242188,-1874070.4204081632,1863096.6607858862,1,0,-41.373314,POINT (1863096.6607858862 -1874070.4204081632),1111355,-66.0207830632373,135.16791864493297,,2022-01-09,-40.649017333984375,22.147398035874826
906392,0.7641258239746094,-1874070.4204081632,1863126.1331194867,1,0,-41.083195,POINT (1863126.1331194867 -1874070.4204081632),1111356,-66.02025070870032,135.16776822705208,,2022-01-09,-40.319068908691406,23.213286822929525
906393,0.9564781188964844,-1874070.4204081632,1863155.6054530875,1,0,-41.275547,POINT (1863155.6054530875 -1874070.4204081632),1111356,-66.02025070870032,135.16776822705208,,2022-01-09,-40.319068908691406,20.09833153509478
907639,0.8256149291992188,-1874100.9591836734,1863126.1331194867,1,0,-41.144684,POINT (1863126.1331194867 -1874100.9591836734),1111356,-66.02025070870032,135.16776822705208,,2022-01-09,-40.319068908691406,22.531609400585722
907640,0.4062080383300781,-1874100.9591836734,1863155.6054530875,1,0,-40.725277,POINT (1863155.6054530875 -1874100.9591836734),1111356,-66.02025070870032,135.16776822705208,,2022-01-09,-40.319068908691406,19.30698494202434
907641,0.3289527893066406,-1874100.9591836734,1863185.077786688,1,0,-40.424744,POINT (1863185.077786688 -1874100.9591836734),1111357,-66.01971833173053,135.1676171201706,,2022-01-09,-40.09579086303711,23.78832266787075
908888,0.5933036804199219,-1874131.4979591838,1863185.077786688,1,0,-40.689095,POINT (1863185.077786688 -1874131.4979591838),1111357,-66.01971833173053,135.1676171201706,,2022-01-09,-40.09579086303711,9.273154977636752
908889,0.6784744262695312,-1874131.4979591838,1863214.5501202887,1,0,-40.774265,POINT (1863214.5501202887 -1874131.4979591838),1111357,-66.01971833173053,135.1676171201706,,2022-01-09,-40.09579086303711,25.023146899332264
910136,0.6143836975097656,-1874162.036734694,1863214.5501202887,1,0,-40.675076,POINT (1863214.5501202887 -1874162.036734694),1111358,-66.0191860386199,135.16746600299487,,2022-01-09,-40.060691833496094,23.58580417894903
910137,0.5218124389648438,-1874162.036734694,1863244.0224538895,1,0,-40.582504,POINT (1863244.0224538895 -1874162.036734694),1111358,-66.0191860386199,135.16746600299487,,2022-01-09,-40.060691833496094,5.887094343015505
911385,0.6971893310546875,-1874192.575510204,1863273.49478749,1,0,-40.867744,POINT (1863273.49478749 -1874192.575510204),1111359,-66.018653664076,135.16731782636285,,2022-01-09,-40.170555114746094,14.1135895575635
911386,0.9116172790527344,-1874192.575510204,1863302.9671210907,1,0,-41.082172,POINT (1863302.9671210907 -1874192.575510204),1111359,-66.018653664076,135.16731782636285,,2022-01-09,-40.170555114746094,18.927971119891946
912632,0.7221527099609375,-1874223.1142857142,1863273.49478749,1,0,-40.892708,POINT (1863273.49478749 -1874223.1142857142),1111359,-66.018653664076,135.16731782636285,,2022-01-09,-40.170555114746094,26.110674669838996
912633,1.0038719177246094,-1874223.1142857142,1863302.9671210907,1,0,-41.174427,POINT (1863302.9671210907 -1874223.1142857142),1111359,-66.018653664076,135.16731782636285,,2022-01-09,-40.170555114746094,28.997275944996456
912634,0.8234176635742188,-1874223.1142857142,1863332.4394546913,1,0,-41.57025,POINT (1863332.4394546913 -1874223.1142857142),1111360,-66.0181213843238,135.1671678667595,,2022-01-09,-40.74683380126953,14.753864744575509
913881,0.2634124755859375,-1874253.6530612244,1863332.4394546913,1,0,-41.010246,POINT (1863332.4394546913 -1874253.6530612244),1111360,-66.0181213843238,135.1671678667595,,2022-01-09,-40.74683380126953,15.804042533226438
913882,1.1450347900390625,-1874253.6530612244,1863361.911788292,1,0,-41.562992,POINT (1863361.911788292 -1874253.6530612244),1111361,-66.01758906864423,135.16701688426173,,2022-01-09,-40.4179573059082,28.8461814892153
